Ensembl	entrez	name	symbol	B6.untreated.1	B6.untreated.2	Ripk3.untreated.1	Ripk3.untreated.2	Ripk3_Casp8.untreated.1	Ripk3_Casp8.untreated.2	B6.LPS_6hr.1	B6.LPS_6hr.2	Ripk3.LPS_6hr.1	Ripk3.LPS_6hr.2	Ripk3_Casp8.LPS_6hr.1	Ripk3_Casp8.LPS_6hr.2
2418	ENSMUSG00000024082	73694	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex assembly factor 7	Ndufaf7	4.31944661873499	4.2102893278276	4.23541010683165	4.29511434754722	4.16868209718551	4.26939681899206	1.54793804834844	1.49942262282427	1.41401707334915	1.53910077268899	1.88545948386405	1.79062257523734
2419	ENSMUSG00000024083	224938	praja 2, RING-H2 motif containing	Pja2	6.52259343282918	6.69917923683813	6.80171380722379	6.73677931582228	6.5026578198374	6.66828689569431	6.1864160583966	6.14185322449792	6.23214552040996	6.11175501437261	5.94326099038709	5.96113249257694
2420	ENSMUSG00000024084	70536	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)	Qpct	6.52070199363215	6.35465235907051	6.54332486496556	6.57131653103076	6.23589939792462	6.43191669680141	5.63408456191541	5.55081620936708	5.70807047981305	5.7602420491713	5.53336512799374	5.51993319651093
2421	ENSMUSG00000024085	17158	mannosidase 2, alpha 1	Man2a1	8.06048647440845	8.34786981788985	8.35168526624209	8.33157115138679	8.16962694956121	8.26298207950837	8.62292996721461	8.65455317260112	8.71926254386157	8.68262020856545	8.52830153157243	8.56150948066309
2422	ENSMUSG00000024091	30960	vesicle-associated membrane protein, associated protein A	Vapa	7.3071543401031	7.2992123196787	7.28377312839305	7.31490380080713	7.27470587315905	7.27723574636314	7.19782082166885	7.16905136582771	7.10586827320483	7.0960717839021	7.34790096009365	7.35191748969092
2423	ENSMUSG00000024095	72692	heterogeneous nuclear ribonucleoprotein L-like	Hnrnpll	6.13207648283327	6.32576654524753	6.26295349013557	6.27250058059945	5.97214310313862	6.10143554610585	6.27184367706513	6.31628776416434	6.48408831171421	6.41245528701939	6.05061093742604	6.05179097741045
2424	ENSMUSG00000024096	19765	ralA binding protein 1	Ralbp1	7.16665752960671	7.43001838590871	7.33270279682513	7.37602216515473	7.27891505204825	7.34273474043133	5.68962936906181	5.61592703504793	5.7044341954913	5.66718271141205	5.79857531045155	5.69891657080175
2425	ENSMUSG00000024097	225027	serine/arginine-rich splicing factor 7	Srsf7	5.8557246059623	5.79223836522671	5.85536200065236	5.94127272498722	5.50565407229732	5.67474495943542	5.3624646258083	5.40393645506015	5.40844035577172	5.40238491345363	5.40732514926016	5.37996617571428
2426	ENSMUSG00000024098	65960	twisted gastrulation homolog 1 (Drosophila)	Twsg1	5.92027892492776	6.06865953574542	6.07814017964262	6.03889552079058	5.94591156156544	5.99789343649697	5.70726182824189	5.62615895765889	5.63545501562936	5.64131857819623	5.58949395895026	5.56987462580001
2427	ENSMUSG00000024099	72900	NADH dehydrogenase (ubiquinone) flavoprotein 2	Ndufv2	6.8872622070465	6.71915041733622	6.45697220006409	6.50395211306906	6.31318002097369	6.57978040583893	5.77690584690511	5.8381727590391	5.7562838354146	5.73753389345553	5.81504578591816	5.95527263463898
2428	ENSMUSG00000024101	68767	WAS protein family homolog 1	Wash1	5.52684012612219	5.65133715434623	5.49525898975259	5.57159304182046	5.51995009389372	5.56192188375328	4.77392075368021	4.86174530530519	4.83405525368636	4.73065115823431	4.58649895052381	4.47230984742022
2429	ENSMUSG00000024104	28006	family with sequence similarity 21	Fam21	7.5838856807286	7.78031128626269	7.68180340916082	7.59694379928979	7.59754699952695	7.6640223491635	6.31601976688508	6.18954996652922	6.20923501624234	6.23576450614088	6.34949187557289	6.2686023664836
2430	ENSMUSG00000024118	72016	RIKEN cDNA 1600002H07 gene	1600002H07Rik	3.34318633980426	3.10493632768137	3.34564185253263	3.15600246795525	3.23083857324808	3.24584948453921	0.419353842287028	-0.448109957281598	-0.281976739760749	-0.193203444107356	-0.0312121325370543	0.473950205801476
2431	ENSMUSG00000024120	72416	leucine-rich PPR-motif containing	Lrpprc	6.79011009323349	7.08445053942715	7.02798514210103	7.03629336461769	6.94105027791856	7.09511402586589	5.81574092937483	5.79165903277482	5.96214920352298	5.87288574635042	6.0118430586131	6.00943767587929
2432	ENSMUSG00000024121	11984	ATPase, H+ transporting, lysosomal V0 subunit C	Atp6v0c	6.78775274787095	6.70159042688277	6.6075863915963	6.329855844979	6.5545038086715	6.51533721403809	6.45743581267637	6.24238695761192	6.26830830932766	6.31459119609134	6.34453658842145	6.36103232032981
2433	ENSMUSG00000024122	18607	3-phosphoinositide dependent protein kinase 1	Pdpk1	6.98995067258009	7.22907505001145	7.18235843180017	7.15802937236296	6.94635268526277	6.94065916610744	6.25481550604694	6.29464056571746	6.20795147964443	6.13626741299727	6.14646163828293	6.11202404298219
2434	ENSMUSG00000024127	213760	prolyl endopeptidase-like	Prepl	4.02606634244922	3.58061517830005	3.94183955725677	3.78646130298874	3.57004465956727	3.40477548703227	2.40089693757947	2.70646707982728	2.62106153035216	2.88050624207565	2.55864916759694	2.4541417247213
2435	ENSMUSG00000024130	27410	ATP-binding cassette, sub-family A (ABC1), member 3	Abca3	7.28559642687248	7.59170703169776	7.59615745060954	7.60398994292191	7.42533833504476	7.47091350378807	6.29285009129811	6.38055547102142	6.41011563566682	6.35791560164201	6.3374279510242	6.22737970375708
2436	ENSMUSG00000024132	13177	enoyl-Coenzyme A delta isomerase 1	Eci1	4.04197858141496	3.88779668781822	3.68894359821256	3.73603940895545	3.79047289402321	3.99300570158734	2.81748156305579	2.76690293368925	2.96291031936279	2.93474928685964	3.03003505628949	3.22786586889762
2437	ENSMUSG00000024135	78586	S1 RNA binding domain 1	Srbd1	5.15237480801956	5.17486295671027	5.16829591097312	5.13744426195366	4.88738548495899	4.88575568795921	2.98379401913484	3.1539260567985	3.05716064515884	2.95588805391779	2.9870732204907	2.94525592472706
2438	ENSMUSG00000024137	13560	E4F transcription factor 1	E4f1	3.40190877892696	3.13379119035355	3.26985926587101	3.28030353576219	3.44576232368067	3.43071227621589	2.31149785252636	2.472455575224	2.55798284772878	2.58730986573161	2.35970257254162	2.48049305166825
2439	ENSMUSG00000024142	56716	MTOR associated protein, LST8 homolog (S. cerevisiae)	Mlst8	4.14870538245286	4.24596830330541	4.1743704253828	4.18086452843402	4.14428075369537	4.11399609071557	2.58655934237575	2.88067180864683	2.44048928471034	2.54608720300509	3.0087140518757	2.84740860132892
2440	ENSMUSG00000024143	104215	ras homolog gene family, member Q	Rhoq	6.57639350300464	6.98634387551965	6.72338424354159	6.66810264905109	6.92412958656281	6.99653739255759	6.85553601332489	6.71942766145327	6.67825693193371	6.58264574838497	7.08984557061437	6.99322904627054
2441	ENSMUSG00000024145	18701	phosphatidylinositol glycan anchor biosynthesis, class F	Pigf	3.62957614230409	3.37845724070365	3.51932165213128	3.51463344580505	3.21920387276467	3.25313583861771	2.70161771960087	2.59420084757637	2.66662410773261	2.12872465078001	2.7506828045296	2.68694392913567
2442	ENSMUSG00000024146	56724	cysteine-rich PDZ-binding protein	Cript	5.59133915113866	5.27971072878508	5.17523612900367	5.26602267635017	5.07658051333161	5.25222705430993	5.19224151608083	5.01288217534332	5.00638182243291	5.04365946003743	5.23136215687093	5.32649390162534
2443	ENSMUSG00000024150	193813	multiple coagulation factor deficiency 2	Mcfd2	7.00626400587004	7.0432189508998	7.00771613778592	7.04468347296634	7.01693102488546	7.12023559114655	5.7296200120372	5.72086056510447	5.68979670743262	5.5982745695079	5.86434769424592	5.92920269249257
2444	ENSMUSG00000024151	17685	mutS homolog 2 (E. coli)	Msh2	5.39469786403187	5.70199190039054	5.54834526803976	5.61945161923862	5.53645168766445	5.50048944963077	1.22321132010841	0.887493074502841	0.907057084629268	1.22763967685269	1.01228950609953	1.53808054322119
2445	ENSMUSG00000024158	14651	hydroxyacyl glutathione hydrolase	Hagh	4.69309587976087	4.33148637449147	4.23208592323909	4.27352075391778	4.33961491916541	4.35992125124801	2.95033872194936	2.78162443939602	3.0108050094671	2.76548958173573	3.36809849366267	3.25101120554548
2446	ENSMUSG00000024160	79043	splA/ryanodine receptor domain and SOCS box containing 3	Spsb3	4.90513427405341	4.84626711440898	5.04300217774175	4.9846938517134	4.97646902854141	4.98098772565441	3.51685037056434	3.38357429413775	3.52125029667418	3.29139209808403	3.75282171528593	3.77207527610363
2447	ENSMUSG00000024163	30957	mitogen-activated protein kinase 8 interacting protein 3	Mapk8ip3	3.81386029833207	4.26348226699319	4.42202445077636	4.56771705972081	4.25667857818334	4.05685218361196	4.6902628246333	4.77979244544713	4.63449990467697	4.63886987315423	4.45605369429697	4.46242833590626
2448	ENSMUSG00000024164	12266	complement component 3	C3	6.29807296794242	6.27270079702257	6.23582509174488	6.1548956822923	7.85837978255181	7.59294097669923	10.9438955573229	11.0548875500003	11.080821873471	11.1357066899974	11.1374983553142	11.0745220481886
2449	ENSMUSG00000024165	52009	hematological and neurological expressed 1-like	Hn1l	7.32460540954789	7.36406929583283	7.46531303969643	7.47038762217997	7.23047640554418	7.25199976875753	5.96035198800104	5.96289653898113	6.053592265796	5.95391939992905	6.26359613764435	6.1748942746
2450	ENSMUSG00000024169	106633	intraflagellar transport 140	Ift140	5.14502660007477	5.17486295671027	5.24780802077679	5.21595787301961	4.99705480051219	5.04745348560971	2.66083210475437	2.27851369266315	2.93835321511881	2.58730986573161	2.47819933517693	2.4541417247213
2451	ENSMUSG00000024170	71718	TEL2, telomere maintenance 2, homolog (S. cerevisiae)	Telo2	4.19687997652874	4.2102893278276	4.07767725807892	4.25435753993382	3.89654548424446	4.02315266504974	2.73146764734743	3.0724619561696	2.99897957407031	2.97672155733496	3.06488445704709	3.0457373177749
2452	ENSMUSG00000024174	72836	protection of telomeres 1B	Pot1b	3.99370547073643	3.84190192184757	3.90055791272155	3.73998120113682	3.68446457020417	3.70494902927911	2.958775559098	2.75202965720772	2.90071555775544	2.91329617719332	2.52900370584842	2.59345730025756
2453	ENSMUSG00000024177	56520	NME/NM23 nucleoside diphosphate kinase 4	Nme4	3.94376103956002	3.44136399226384	3.66449055448802	3.75953021354161	3.79831364724039	3.97549173789956	2.03655668000839	2.35924496477601	2.25407616047946	1.99215159790456	2.7506828045296	2.8774658351851
2454	ENSMUSG00000024180	60455	transmembrane protein 8 (five membrane-spanning domains)	Tmem8	5.0874113293954	5.25803195812743	5.47008286784637	5.24537306273835	5.46928168263236	5.53078337194437	2.79880563829537	2.89428224016548	2.93835321511881	2.82414379945654	3.11230123807446	3.34004891873174
2455	ENSMUSG00000024181	68611	mitochondrial ribosomal protein L28	Mrpl28	6.27693827558035	5.94250586278598	5.9893749927068	6.10915151888743	6.00300406684338	5.97604227980317	4.56599801989343	4.46563430936798	4.39834761708327	4.48741129567749	4.70169939191587	4.63657040662055
2456	ENSMUSG00000024182	12005	axin 1	Axin1	5.70230371226469	5.79675620307598	5.68104173075187	5.62265760953771	5.5666055756005	5.58952716281703	5.09990706514192	5.17498767232633	4.96138768593291	5.07539514837388	5.1247419162645	5.13034256460042
2457	ENSMUSG00000024187	106581	family with sequence similarity 234, member A	Fam234a	7.2160004883635	7.32237595604676	7.29496771446155	7.21790232536931	7.48849147454402	7.42002933013834	5.82845707375913	5.71512039158671	5.82319845250473	5.79877548622933	6.10938291161014	5.95292201083442
2458	ENSMUSG00000024188	66978	Luc7 homolog (S. cerevisiae)-like	Luc7l	5.39056110122366	5.58845356484298	5.60854808147141	5.49202293414579	5.0989731253741	5.2666993516293	4.97861749746743	4.95236291424071	4.91494499405958	4.81982650434176	4.7149251075274	4.81282836961878
2459	ENSMUSG00000024190	19252	dual specificity phosphatase 1	Dusp1	3.07070287045159	3.10493632768137	3.22374179910635	3.3124242326673	3.91108157740234	3.13189329524213	7.66840701652296	7.52562157061027	7.32120448925311	7.5056692220857	7.12824735866592	7.2541171164133
2460	ENSMUSG00000024191	224630	BCL2/adenovirus E1B interacting protein 1	Bnip1	4.11900906726789	3.76406131939598	3.82313692156368	3.89296806212145	4.1131869845938	3.9078530210242	3.75345665112049	3.92444421067573	3.62491385584777	3.79217945982046	3.90674712086201	3.79849900084797
2461	ENSMUSG00000024194	67675	cutA divalent cation tolerance homolog (E. coli)	Cuta	5.46129561276089	5.2204135451013	5.07675096909629	4.97469245955591	4.95558526160162	5.17760434307257	3.64784646315989	3.56471408307599	3.54584228485657	3.73829661884516	3.70501720489417	3.8448753345834
2462	ENSMUSG00000024197	66905	perilipin 3	Plin3	7.30165730529146	7.06398203772964	6.97527809177018	7.06171246199142	7.16679053399216	7.09257764152608	5.07683883150729	5.05892954286275	4.95528103113962	4.98574245790637	5.13625721717895	5.01564525261846
2463	ENSMUSG00000024201	193796	lysine (K)-specific demethylase 4B	Kdm4b	4.32379208901096	4.54704207015838	4.50424346694806	4.60925205832732	4.64804717156855	4.54346812689394	3.44059263866137	3.64741265376269	3.90388980555059	3.65026177135953	3.44419044301203	3.28130512785908
2464	ENSMUSG00000024205	NA	NA	NA	4.6727997179546	4.38447265612142	4.23208592323909	4.7409649686764	4.86142369109503	4.90207066843019	4.37118184290941	4.05135632315795	3.84565653996513	3.96894420674324	4.37783237664715	4.04352967382325
2465	ENSMUSG00000024208	67267	ubiquinol-cytochrome c reductase complex assembly factor 2	Uqcc2	5.16937646149051	4.67688683452907	4.77026030773627	4.91143621791627	4.69079681902788	4.71948845187794	3.75829791418999	3.84957059135909	3.83239028519125	3.72604435802115	3.81145890242027	3.8448753345834
2466	ENSMUSG00000024212	64144	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1	Mllt1	4.32812450980699	4.65050539010244	4.50424346694806	4.57214590446026	4.36094906084428	4.50431116058318	3.44660387669523	3.76319896492583	3.28848619126529	3.46362504281312	3.59486935550969	3.48375338083183
2467	ENSMUSG00000024213	56409	nudix (nucleotide diphosphate linked moiety X)-type motif 3	Nudt3	6.02272908664491	6.05111895443629	6.12280076223256	6.24502638604777	5.99620289907564	6.00114275102567	5.20115807747316	5.16379308625784	5.32801455545193	5.28827050644232	5.68443474030568	5.62110886753471
2468	ENSMUSG00000024217	20630	U1 small nuclear ribonucleoprotein C	Snrpc	3.68467381824289	3.47181778880556	3.20351677104232	3.38470314175992	3.23083857324808	3.37836385620147	3.0563470457684	3.13111617389041	3.1563161118184	3.01750717218146	3.07175444641413	2.74243904172738
2469	ENSMUSG00000024218	68776	TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor	Taf11	4.06811507596244	4.10736306507591	4.0665223439421	4.0942170506622	4.08140827592114	4.06100980908562	3.76793197363637	3.75576237608405	3.98406015423457	3.99470730280832	4.12391586697718	4.14586112628744
2470	ENSMUSG00000024219	224650	ankyrin repeat and SAM domain containing 1	Anks1	5.53060449887995	5.78619248926129	5.77768953212794	5.86661877454859	5.73333891377726	5.89684666136718	5.77928948237653	5.63023149400019	5.76154275390199	5.6703833672803	5.87910936847174	5.75396168493663
2471	ENSMUSG00000024222	14229	FK506 binding protein 5	Fkbp5	5.56588451403809	5.80425463492971	6.01957430351535	6.10915151888743	5.79929075194478	5.77305921761137	4.22496110205836	4.28110613727967	4.21115818254476	4.1632130271653	4.43489555095606	4.41539802344636
2472	ENSMUSG00000024231	71745	cullin 2	Cul2	5.90875458973211	5.82651888914819	5.75470704625809	5.76775899468111	5.73333891377726	5.64873741854186	6.65207963074541	6.55991841647434	6.70670794701142	6.62119812770014	6.64150183503126	6.79226704713646
2473	ENSMUSG00000024234	67440	mitochondrial poly(A) polymerase	Mtpap	4.94517198836773	5.10857490474472	4.89951058415222	5.01103014569347	4.76469209042082	4.96776201004288	4.83934971671274	4.76505213800131	4.70897812063624	4.78185865414274	4.63600805030318	4.74922820739002
2474	ENSMUSG00000024235	26410	mitogen-activated protein kinase kinase kinase 8	Map3k8	5.26738210750404	5.2645698622508	5.07675096909629	5.09652474783389	5.29459099447941	5.1966249882716	7.46763289005045	7.41607618737268	7.16063506392859	7.1469338051776	7.15881407496177	7.21099776894818
2475	ENSMUSG00000024236	225115	supervillin	Svil	5.50404526022023	5.67443396620078	5.66140457461428	5.71466575816288	5.41676878700051	5.44111733409599	3.25438721599158	3.38357429413775	3.10207306703441	3.29139209808403	3.11230123807446	3.01901997939912
2476	ENSMUSG00000024238	21417	zinc finger E-box binding homeobox 1	Zeb1	1.05510601540057	1.11943589737648	0.915141235865982	1.11712957631096	1.10372665534474	1.22005348366188	5.28741777915014	5.32573570258575	4.88955036627807	4.92807939499379	4.45079317783627	4.47886011992528
2477	ENSMUSG00000024240	13831	enhancer of polycomb homolog 1 (Drosophila)	Epc1	4.95920609748746	5.04670028316928	5.05997525634546	5.05441065904215	4.87260742958771	5.04954738298873	4.73760939796363	4.86520500730106	4.86695736476559	4.8511906752511	4.84292236980507	4.71079067109004
2478	ENSMUSG00000024241	20662	son of sevenless homolog 1 (Drosophila)	Sos1	5.20985075899507	5.15153674054351	5.23457977872765	5.31308586764376	4.81193325652952	4.84051896916998	6.36047607271485	6.2343830811001	6.45300378367514	6.35890782660608	6.05061093742604	6.08866004991668
2479	ENSMUSG00000024242	225028	mitogen-activated protein kinase kinase kinase kinase 3	Map4k3	6.61413666566354	6.68381406594155	6.92880883959217	6.91252809342505	6.89243068019753	6.98126197620954	6.28196493488244	6.47528827796184	6.39327464628951	6.32782702324803	6.45703790925786	6.46036114105352
